utilisateur,sujet,date_h
2382,ForeignFilm,2023-10-11 00:25:13.820001
954,Cut,2023-11-09 20:18:36.919048
1768,FilmNarrative,2023-09-02 20:30:00.218800
3628,Superhero,2023-07-20 18:13:12.239626
293,FilmCriticism,2024-02-05 04:03:34.337828
2235,Spielberg,2023-09-15 08:11:04.238840
2269,Mixing,2023-10-09 10:52:08.963009
1916,FilmTheory,2023-11-13 15:42:38.728645
2077,FilmNoir,2023-06-21 17:15:48.738466
2319,FilmGenre,2024-05-05 02:43:57.043412
1270,ParallelEditing,2023-06-07 23:59:51.019107
1074,ArtDirection,2023-10-05 11:54:20.642087
496,StoryboardArt,2024-04-17 19:33:44.242536
1431,InternationalPoster,2023-09-06 00:09:07.716275
2812,ConceptArt,2023-10-27 23:20:24.828261
2269,Storyboard,2024-01-31 11:19:34.686898
1108,Frame,2023-07-16 21:44:31.850254
1858,Collectibles,2024-04-19 12:44:11.436644
592,CostumeDesign,2023-12-22 19:53:42.843128
2920,TrackingShot,2023-05-08 20:42:30.062734
1617,ViralMarketing,2023-09-06 10:31:55.407151
2668,Featurette,2023-12-28 07:50:40.324365
3911,Rehearsal,2023-11-01 16:45:05.069296
2352,MovieTheater,2023-08-13 15:21:03.118962
2575,ViralMarketing,2024-05-04 00:52:49.183651
2978,FilmStyle,2023-07-12 18:54:43.086962
1435,FilmLanguage,2024-02-16 10:11:31.653853
3304,ADR,2023-05-13 16:21:16.761231
3213,Preview,2024-04-22 20:52:43.661319
2830,War,2023-11-25 08:31:11.240680
2426,Animation,2023-09-23 09:47:48.090334
2509,TheatericalTrailer,2023-07-12 11:49:13.513389
3788,FilmForm,2023-07-08 07:53:39.849337
3132,BoardGame,2024-02-07 22:42:57.326174
334,Fantasy,2023-12-15 04:08:14.410135
1969,Flashback,2024-01-17 14:44:56.960725
777,MagazineAd,2023-11-17 01:59:15.155678
486,Argument,2023-11-28 07:40:53.954375
2912,Reception,2023-09-04 20:51:11.544138
3142,BoardGame,2023-05-18 14:22:45.829195
900,Clip,2024-02-04 17:20:10.652503
3401,Wardrobe,2024-05-03 15:49:40.013055
969,SoundDesign,2023-09-02 07:27:43.651671
3081,Cut,2024-02-08 04:11:24.580540
733,Sequel,2024-02-07 04:53:47.310234
2437,ScoreAlbum,2024-04-29 18:17:29.547435
2514,Soliloquy,2023-12-31 00:36:28.603927
1916,CeremonieCesar2020,2023-12-02 00:33:16.861685
3224,JamesBond,2023-10-20 15:43:12.220562
2313,Pixar,2023-05-28 15:06:46.860052
2609,ProductPlacement,2024-04-17 05:48:24.612116
1874,PressConference,2024-04-26 15:45:46.104377
2959,Sport,2024-02-11 20:50:45.589332
1204,Drama,2024-04-24 01:23:15.055972
1242,Stereo,2023-10-02 08:22:11.779889
718,CGI,2023-12-24 03:00:34.999692
2789,Gathering,2023-06-28 21:55:15.089727
1904,MagazineAd,2023-06-15 18:44:08.466306
935,MovieMagic,2023-12-20 21:08:27.335435
2116,RedBandTrailer,2023-09-13 21:04:43.617630
3455,Keynote,2023-09-26 03:02:55.995184
165,Premiere,2023-10-14 13:00:01.046654
1609,BruceWillis,2023-06-06 07:08:36.726491
2,ArtPrint,2023-05-10 01:47:29.581851
2308,Dubbing,2023-06-07 04:41:47.808410
2356,Webinar,2023-09-12 16:29:26.931792
1227,DreamSequence,2023-06-09 19:12:15.205045
2622,ExecutiveProducer,2024-02-01 01:30:15.834806
3733,FilmHistory,2024-04-23 19:51:44.150893
2447,Forum,2024-02-02 01:36:27.673117
2673,Reception,2023-08-27 08:25:59.537243
2657,Conversation,2024-04-11 19:44:42.241539
608,FilmTheory,2024-05-01 05:00:43.209010
2287,Webinar,2023-08-01 11:50:10.234652
3479,Trailer,2023-08-02 12:17:12.908866
834,ADR,2024-05-06 06:08:32.840772
2398,ScoreAlbum,2024-04-17 04:57:07.039058
533,Conversation,2024-01-11 05:01:36.439276
2234,5.1,2024-04-23 13:04:20.430730
2021,Debate,2024-03-03 17:22:02.095906
3005,CostumeDesign,2023-09-12 01:48:38.783705
3996,Biopic,2024-04-30 10:25:43.897001
656,FilmNarrative,2024-02-18 16:44:25.474748
3915,Tutorial,2023-08-28 02:15:25.677115
2961,Franchise,2023-05-21 05:57:44.207774
1335,FilmStructure,2024-01-06 16:34:39.779580
2350,HarryPotter,2023-07-10 12:02:37.148102
238,Meeting,2023-10-07 19:47:54.829950
1416,Cinematography,2023-10-21 17:26:02.878340
1690,Screening,2023-06-12 19:21:33.608532
530,Premiere,2024-03-23 20:14:50.198067
2221,PressConference,2023-07-17 04:09:30.701145
3243,CrossPromotion,2024-04-22 19:08:08.806788
1734,FilmStructure,2023-11-22 22:46:29.022874
967,Cinematography,2023-06-04 23:49:04.774895
1697,NonDiegeticSound,2024-03-07 00:59:54.109069
2229,SpecialEffects,2024-02-13 21:55:13.925648
1444,Discussion,2024-03-14 11:02:33.021262
2888,FilmGenre,2024-01-08 16:28:51.114476
1234,TeaserPoster,2023-07-27 06:38:28.624892
619,Disney,2023-08-04 14:27:28.795120
1204,Banter,2023-09-23 17:15:29.007422
3876,GreenBandTrailer,2023-10-20 03:00:52.230039
559,Superhero,2023-12-15 14:48:54.982691
250,Franchise,2024-03-15 12:19:26.484727
543,Collectibles,2024-04-14 15:32:32.107094
585,Indie,2023-09-15 03:31:58.633671
3080,Cinematography,2023-10-25 21:54:45.234566
2063,CrossPromotion,2023-07-19 09:43:01.691900
1170,ScienceFiction,2024-05-04 20:42:17.655874
3203,Merchandising,2023-09-27 20:23:47.258554
1563,SurroundSound,2023-09-11 17:01:09.102299
200,FilmTheory,2023-11-16 07:00:43.283324
1030,3D,2023-09-16 06:55:41.185752
977,FilmAesthetics,2023-12-24 01:09:50.362164
1486,Sequel,2024-04-23 22:41:35.156212
2816,Teaser,2024-01-27 23:51:38.040892
3150,TieIn,2023-11-16 01:59:34.596807
1781,SetDecoration,2023-05-22 03:23:36.214878
865,FilmHistory,2023-07-23 01:34:54.140865
3498,FilmLanguage,2023-10-20 19:07:45.096880
3945,ConceptArt,2024-04-03 13:26:13.078312
3683,Masterclass,2023-06-04 06:32:00.076290
265,TeaserTrailer,2024-02-01 09:22:03.959385
634,GreenScreen,2023-07-08 22:46:47.200990
3609,Franchise,2023-12-22 14:01:58.179222
1306,FilmStructure,2023-07-04 13:55:17.262340
3548,SoundtrackAlbum,2023-12-27 09:34:00.986393
2324,Spielberg,2023-10-10 00:56:18.000029
3424,VoiceOver,2023-06-25 23:12:58.450023
381,Celebration,2023-07-19 15:24:04.475578
2450,Streaming,2023-11-15 20:44:52.509210
3193,Homage,2024-04-05 00:19:37.189048
304,History,2023-11-10 09:21:04.207051
2371,WrapParty,2023-12-09 16:20:33.274688
2939,Dolly,2023-12-18 22:00:30.066576
2893,SplitScreen,2023-05-09 05:23:20.847538
845,ParallelEditing,2023-05-18 12:03:33.644405
2283,Scene,2023-06-28 06:28:52.413066
3535,FilmHistory,2023-07-11 09:43:42.139738
2920,StaticShot,2023-12-19 16:21:56.908488
1756,Foley,2023-10-24 22:49:07.043605
898,ProductPlacement,2023-07-20 07:07:42.448867
1253,Preview,2023-12-10 02:13:20.537479
593,FilmHistory,2024-01-18 15:12:28.860415
350,Webinar,2024-03-03 22:48:48.091820
1887,Horror,2024-04-27 00:10:37.618612
3473,MakingOf,2024-02-27 15:05:36.756771
598,Workshop,2023-06-15 19:03:06.395877
2972,Nemo,2024-04-20 19:47:35.333011
350,CostumeDesign,2023-05-26 10:42:51.079560
438,Score,2023-11-24 09:18:36.044938
269,ForeignFilm,2024-02-14 16:33:15.019849
2022,ViralMarketing,2023-05-31 14:04:30.179846
1566,LordOfTheRings,2024-01-20 15:35:51.594425
797,Cut,2024-01-11 12:55:41.107538
2313,FilmAesthetics,2023-12-09 03:11:30.690495
3142,MidnightScreening,2024-03-22 02:12:03.034262
1434,Franchise,2024-01-09 04:48:08.944588
1247,Tutorial,2023-10-30 01:46:40.916772
739,FilmEditing,2023-05-25 08:41:40.441379
175,Promo,2023-07-22 12:58:13.335272
3237,CeremonieCesar2020,2023-08-16 14:44:34.300237
1283,Homage,2023-07-28 22:30:22.435559
734,Disney,2023-06-30 04:50:57.018291
3984,InternationalPoster,2024-02-05 17:10:24.066099
3194,BoxOffice,2023-07-22 10:17:42.810719
865,FilmLanguage,2024-01-16 13:03:14.885870
3379,Casting,2023-05-31 18:02:58.931683
1523,Mono,2024-04-14 07:34:41.470916
3726,CrossCut,2024-03-19 09:11:26.127885
3893,Score,2023-07-06 17:56:23.208214
1525,Flashback,2023-08-11 07:03:13.876440
3178,Launch,2023-10-23 03:05:07.202021
3605,DTS,2023-06-28 19:45:53.546882
1947,Discussion,2023-08-18 05:52:52.292957
126,FilmNarrative,2024-01-26 06:21:52.604199
2869,FilmFestival,2023-12-06 22:06:55.892503
3265,FilmTheory,2023-10-04 10:22:11.759938
427,ParallelEditing,2023-08-23 17:52:02.642995
485,ClosingNight,2023-08-18 04:06:51.199104
1264,InternationalPoster,2023-11-03 01:08:59.833575
804,Adventure,2023-06-30 07:25:48.521768
2674,Cameo,2024-04-23 08:19:22.570045
3065,Musical,2023-11-22 12:31:06.551238
3355,Adaptation,2023-10-06 04:39:21.280792
450,Conversation,2024-01-12 20:31:41.246960
1798,SurroundSound,2023-12-27 06:44:12.775981
1035,SocialMediaCampaign,2023-09-19 20:15:55.238888
207,FilmForm,2023-05-27 05:14:57.971220
1747,Storyboard,2024-01-02 22:02:35.954792
64,ActionPoster,2024-03-11 07:45:24.495454
399,MagazineAd,2023-07-31 20:45:52.151828
231,Collectibles,2023-11-29 04:49:17.540315
3751,RedBandTrailer,2023-11-27 20:04:28.235273
3093,Promo,2023-12-13 12:55:55.243712
2584,BoomOperator,2023-06-30 22:24:06.533368
3482,VideoGame,2024-04-27 08:02:43.402854
1508,SilentFilm,2024-02-25 18:23:37.829941
2600,Take,2023-11-15 05:11:09.782716
2402,Oscar,2023-08-21 10:41:40.285611
1455,Promo,2024-02-19 00:51:21.153931
1135,Conversation,2023-10-31 06:42:26.128274
425,BehindTheScenesBook,2023-08-05 21:45:39.595900
516,3D,2024-04-27 11:02:45.148456
127,Cinematography,2024-02-16 02:34:21.932033
1802,Collectibles,2024-01-21 18:34:06.713402
3430,Dolly,2023-10-05 11:45:50.137571
3011,Score,2023-05-21 16:16:39.175282
1428,FilmForm,2023-07-23 05:25:39.058849
684,OfficialGuide,2024-05-07 16:24:31.300003
2024,Insert,2023-06-07 12:43:58.604122
741,ArtPrint,2023-08-08 08:35:59.368584
380,Q&A,2023-08-22 09:04:32.861651
1741,CharacterPoster,2023-06-06 06:49:23.157602
140,RedBandTrailer,2024-01-16 05:52:49.313358
1766,Spot,2023-10-31 06:29:46.564947
2044,FilmHistory,2023-10-16 12:31:00.816896
324,Adventure,2024-01-14 00:41:41.278429
2824,CeremonieCesar2020,2023-06-21 03:56:13.801568
2993,Director,2023-07-11 08:39:01.940476
2781,Cut,2024-03-23 12:24:55.473523
3150,TeaserTrailer,2023-05-22 04:35:36.531839
3374,FilmClub,2023-10-30 18:54:50.864566
2250,SilentFilm,2023-07-25 13:37:36.739866
2533,Casting,2024-01-20 12:26:04.020399
1780,Dubbing,2023-07-25 20:22:11.630536
2372,Monologue,2023-06-10 02:17:43.434443
908,InternetAd,2023-09-22 13:09:58.308829
2080,Afterparty,2023-09-08 16:02:27.346941
1080,Flashback,2023-11-01 01:26:07.439972
2138,SoundDesign,2023-05-20 14:26:19.856860
3899,Western,2024-04-23 17:58:59.028803
346,Superhero,2024-01-15 08:48:10.603086
1757,BoardGame,2023-05-11 04:56:49.255774
3789,SupportingRole,2023-12-29 17:14:15.001415
626,InternationalPoster,2023-07-06 19:09:27.536170
187,BehindTheScenesBook,2024-04-05 14:36:48.992111
2501,IMAX,2024-01-30 19:40:59.133582
1254,EstablishingShot,2023-12-19 06:20:53.576570
2148,ActionPoster,2023-06-15 12:48:11.705791
2,Exhibition,2024-02-10 19:49:10.565943
1662,Foley,2024-01-05 12:25:52.281011
2383,SupportingRole,2024-04-11 04:42:48.748116
493,Horror,2023-09-10 10:06:00.979895
3697,MovieTheater,2024-03-27 04:10:44.070915
2244,Wardrobe,2024-02-09 20:03:30.061229
2899,BehindTheScenesBook,2023-08-25 09:41:17.762144
1842,GuerrillaMarketing,2023-11-12 01:09:05.761426
3804,Dubbing,2023-11-03 18:21:39.884676
2615,Crane,2023-11-14 18:19:29.891123
2979,ConceptArt,2024-03-04 04:23:23.260226
1192,Interrogation,2024-03-08 04:41:25.482846
136,Masterclass,2023-06-02 12:14:45.802146
3684,Interrogation,2023-10-11 18:42:27.230346
2227,Reboot,2024-03-24 08:02:22.728629
2571,Action,2024-02-01 11:21:31.923980
1252,ActionPoster,2024-04-13 09:13:05.356496
3807,CinemaTickets,2023-06-23 21:18:22.839363
171,SupportingRole,2023-08-31 01:32:52.052445
1099,AmbientSound,2023-10-12 05:06:40.820786
1499,DiegeticSound,2024-01-06 10:22:58.482368
940,FilmAesthetics,2024-02-09 01:45:47.586069
2207,Musical,2023-12-13 15:02:57.543857
2411,FilmIndustry,2024-04-09 16:29:30.339375
2148,Stunt,2023-08-16 07:49:29.833282
1134,Comedy,2024-02-15 02:06:11.319289
1330,VisualEffects,2024-04-19 01:49:10.753108
3530,FilmHistory,2023-12-01 22:51:41.460551
1628,BoomOperator,2023-12-15 21:47:56.177446
2311,Reception,2023-07-21 07:42:29.142010
168,Insert,2023-09-17 02:37:08.504509
3454,Looping,2024-04-03 09:35:38.615998
3851,ViralMarketing,2024-01-30 03:23:24.589949
3757,FilmStyle,2024-01-26 09:59:34.272702
60,Insert,2023-09-20 09:22:27.810264
3875,Discussion,2024-03-20 01:34:15.099558
2749,Festival,2023-08-21 07:06:08.887092
3248,Screening,2023-10-13 08:00:19.993168
366,TrackingShot,2024-04-29 22:53:52.196174
267,Tilt,2023-12-22 06:48:06.126972
2608,Crime,2023-08-08 12:56:06.853299
3092,Documentary,2024-02-16 16:00:37.304915
2892,Blockbuster,2023-07-06 12:54:16.191362
2308,AwardsCeremony,2023-11-08 16:28:35.749217
2453,SilentFilm,2024-05-04 18:56:25.092321
3161,SneakPeek,2023-06-29 20:20:34.661385
1353,FilmSemiotics,2023-12-04 06:07:37.040058
2911,Wardrobe,2024-04-13 11:11:20.564678
3158,Marvel,2023-05-25 08:42:07.525539
976,FilmAnalysis,2023-07-17 17:55:23.367755
1814,Argument,2023-05-25 04:33:12.088153
1179,BusStopPoster,2023-08-31 17:05:17.271931
961,MagazineAd,2023-07-24 13:30:25.440614
2943,MidnightScreening,2023-12-30 16:44:06.369132
2711,Voiceover,2024-03-09 22:09:49.537757
1651,FilmSchool,2023-06-17 08:58:10.664903
2916,Mastering,2024-04-24 16:12:58.554990
2431,TheatericalTrailer,2023-09-20 15:22:15.117075
2951,Franchise,2023-07-07 15:01:10.488696
2472,BoxOffice,2023-06-09 13:53:25.893120
1129,Showcase,2023-10-24 08:42:53.860564
2500,Reception,2024-01-18 22:34:54.712660
1179,SoundMixing,2023-10-14 09:09:42.099831
1329,RedBandTrailer,2023-10-03 13:15:09.728358
279,Family,2023-09-26 00:18:27.388481
2258,Roundtable,2023-07-09 14:49:42.290138
1134,FilmMaking,2023-06-07 16:50:33.294263
2547,InternationalTrailer,2023-11-18 04:38:06.767995
3185,CloseUp,2024-01-18 04:13:43.159181
2798,BusStopPoster,2024-01-14 09:58:29.515686
2797,ClosingNight,2024-04-17 04:48:30.448873
1222,MidnightScreening,2023-11-29 00:03:03.553503
3081,ScienceFiction,2023-07-18 02:16:15.963245
2882,Tilt,2024-03-23 19:32:22.318007
2079,Crime,2023-09-26 15:06:21.393827
3919,Steadicam,2023-10-18 03:23:28.399434
3776,Tribute,2023-05-26 05:19:26.932527
144,Horror,2023-08-31 19:38:16.314497
2347,Showcase,2024-02-10 04:43:07.421930
2951,Billboard,2023-09-15 04:26:29.172580
1130,MagazineAd,2024-02-11 07:36:54.774990
1830,Prequel,2023-10-16 12:41:36.210240
2217,Showcase,2023-10-19 05:04:17.155296
3295,FilmStructure,2024-04-24 13:31:30.563168
522,Gala,2023-08-24 16:44:44.307769
586,FilmIndustry,2024-03-07 23:32:29.401412
563,BoardGame,2023-10-26 00:07:28.904742
717,Drama,2023-11-09 08:42:38.875315
460,Soundtrack,2023-05-12 02:32:49.985442
149,FilmHistory,2024-04-12 08:38:44.825781
1112,Stereo,2024-04-14 21:54:43.694495
1963,Retrospective,2023-08-26 20:21:12.180137
657,SoundDesign,2023-08-07 15:11:59.095001
1206,FilmGenre,2023-10-31 19:19:53.400518
1244,Sequence,2024-04-04 16:56:08.344369
149,Collectibles,2023-08-25 13:12:24.035480
1823,Masterclass,2023-11-22 00:48:42.660657
1593,Narration,2024-02-02 07:44:14.207399
2648,SoundEditing,2024-03-14 01:52:52.704513
2567,Workshop,2023-12-02 14:40:33.150569
459,FilmLanguage,2024-02-23 09:56:40.320938
1370,MakingOf,2024-03-28 06:11:59.628783
1570,ActionPoster,2023-12-01 20:07:10.738453
934,OriginalStory,2024-02-01 18:50:22.213042
1486,Sport,2024-04-15 13:22:50.397074
3312,MidnightScreening,2023-08-31 11:49:00.205945
1053,CharacterPoster,2023-09-01 04:48:43.415905
1151,MakeupArtist,2023-08-16 01:01:32.594651
1665,Sport,2023-08-14 06:22:34.674138
2477,ScienceFiction,2023-09-25 16:55:46.143741
1519,StarWars,2023-08-01 15:53:11.618611
2654,FilmNarrative,2023-12-03 06:12:04.941019
616,Insert,2024-04-05 16:44:05.651412
88,FilmCriticism,2023-05-11 14:46:23.684228
1121,FilmScore,2023-05-16 09:17:44.664879
3504,Piracy,2023-05-29 14:56:40.207895
1942,JamesBond,2023-07-09 07:19:36.344534
2009,ActionFigures,2023-10-27 00:26:07.434221
659,Looping,2024-01-13 15:40:17.527330
3103,Spot,2023-08-22 01:57:05.328980
1192,Rehearsal,2023-06-02 23:49:45.894850
821,ScreenplayBook,2023-07-17 20:50:48.602355
154,Superhero,2024-05-04 08:04:27.329356
1455,CostumeDesign,2024-02-10 17:24:17.901112
1959,LongShot,2024-03-25 07:51:58.465610
704,ProductionDesignBook,2024-01-28 02:23:16.912945
1734,InternationalTrailer,2023-11-06 18:15:37.843955
478,Lecture,2023-12-28 04:04:48.109970
1868,FilmClub,2023-11-07 04:45:30.138494
3838,ComicBook,2023-05-21 01:26:32.674859
1013,Retrospective,2023-05-23 11:10:33.353010
2049,Interview,2024-01-28 16:03:29.547842
253,Dolly,2023-08-12 10:11:54.680472
2980,Insert,2023-08-03 12:28:40.221313
497,GreenBandTrailer,2024-01-08 17:55:42.510970
727,AmbientSound,2023-09-28 14:48:29.451756
2264,FilmSchool,2023-09-18 03:55:48.395123
2531,DTS,2024-03-23 16:48:06.419129
2173,Narration,2023-07-14 23:43:10.176945
1774,TeaserTrailer,2023-10-13 16:19:06.729495
3659,Festival,2023-12-05 00:33:10.357255
1949,Banter,2023-09-16 16:02:48.939939
3958,Banter,2023-05-24 05:01:18.013959
36,Keynote,2023-05-12 15:25:17.384070
3852,GreenBandTrailer,2023-12-13 15:58:35.141999
1390,MovieReview,2023-10-10 09:19:04.296643
2330,Discussion,2023-11-04 18:51:50.342007
1820,FilmStyle,2023-07-11 08:12:59.231137
1219,Soundtrack,2023-12-28 21:44:12.719967
3645,Preview,2023-08-09 22:10:55.553205
681,Indie,2023-11-25 02:34:08.329371
2805,Tarantino,2023-09-02 18:55:05.643164
2869,DVD,2023-06-12 18:10:44.454023
1707,ClosingNight,2023-07-12 20:58:47.412533
2187,Streaming,2023-07-18 13:21:12.577465
1555,BehindTheScenesBook,2023-08-19 09:07:49.124124
466,Take,2024-04-03 15:11:13.593766
3642,Franchise,2023-08-17 12:59:50.987978
2533,Crane,2023-10-12 09:18:10.966317
1630,ScienceFiction,2024-02-05 00:16:01.595681
3520,FilmHistory,2023-08-23 09:58:42.001606
2442,ParallelEditing,2023-08-31 21:45:45.814113
339,CGI,2024-03-26 16:44:23.066939
2539,FilmForm,2023-09-02 22:41:22.851298
2957,GuerrillaMarketing,2023-10-03 21:01:21.784271
884,ViralMarketing,2023-06-27 05:47:05.905166
2478,FilmNarrative,2024-01-14 17:27:39.304122
3828,Collectibles,2023-06-25 03:09:21.735214
3871,Foley,2023-07-23 09:47:24.705348
2513,ArtDirection,2024-03-19 08:50:26.146754
2559,FilmIndustry,2023-11-18 22:24:07.018214
1356,ScoreAlbum,2024-03-05 10:04:57.112186
3724,FilmGenre,2023-05-20 16:27:01.291938
893,Dialogue,2023-09-25 17:01:12.029370
1857,Western,2023-12-14 20:53:38.150350
811,SilentFilm,2023-07-23 05:41:43.582628
1892,CostumeDesign,2023-11-13 05:22:48.448897
345,Looping,2023-11-07 02:24:25.387303
1923,Featurette,2023-12-07 07:29:11.388986
647,Popcorn,2024-02-10 08:00:01.304310
689,JumpCut,2023-08-29 04:36:40.898977
2467,Homage,2024-02-26 01:32:05.074339
2837,FilmNoir,2023-12-30 00:59:12.279936
3875,MakingOf,2023-11-16 13:58:45.399417
528,FilmHistory,2024-04-30 20:02:35.092196
1764,Remake,2023-06-30 10:46:36.804176
1852,FilmSemiotics,2023-08-09 06:55:55.383592
2065,FilmStructure,2023-11-14 10:51:43.425548
2257,BehindTheScenesBook,2024-01-19 08:03:05.650505
2237,PressJunket,2023-05-14 01:56:10.213656
415,Voiceover,2023-06-16 10:35:29.382842
1822,FilmGenre,2024-02-11 06:06:28.498812
2271,SupportingRole,2024-04-07 01:47:46.088492
1778,Drama,2023-09-27 13:23:16.125405
3130,CharacterPoster,2024-03-20 07:57:52.341617
256,FilmGenre,2024-01-02 05:57:44.225628
1607,FilmSemiotics,2024-03-01 19:12:01.854111
2636,Handheld,2023-07-10 01:07:43.772430
2855,TVSpot,2023-09-12 17:15:00.499546
171,BruceWillis,2023-05-17 10:40:49.435240
465,Tutorial,2023-10-22 04:28:16.007138
211,InternationalPoster,2023-09-01 02:51:32.902761
3001,VoiceOver,2024-04-30 12:11:37.789481
1726,FilmFestival,2023-09-08 08:57:17.977468
1677,Novelization,2023-12-04 09:39:32.223725
2730,FilmHistory,2023-11-22 23:58:05.868705
3125,StoryboardArt,2023-10-23 07:01:05.392282
3387,Rehearsal,2023-10-10 12:59:16.836328
2472,Afterparty,2023-11-22 00:26:04.513264
3787,TheatericalTrailer,2023-07-11 07:04:17.004138
138,FilmHistory,2024-02-04 15:31:09.122214
490,Celebration,2023-08-22 17:34:24.688698
1697,AwardsCeremony,2024-03-21 08:45:43.785232
923,Teen,2023-08-03 13:17:12.413561
3067,Popcorn,2024-04-16 21:24:23.177079
2209,Mixing,2024-02-26 21:07:56.392147
2874,InternationalPoster,2023-09-08 01:24:06.843194
3051,Marvel,2023-12-30 03:00:55.797559
1791,Cinematography,2023-05-28 05:56:40.733316
210,DTS,2023-11-28 00:40:29.051286
1198,GreenBandTrailer,2024-02-14 04:11:03.279840
1035,GuerrillaMarketing,2023-09-30 18:37:44.679313
2233,FadeOut,2023-07-08 13:39:44.968005
3248,Mixing,2023-12-17 09:06:31.248985
3008,ViralMarketing,2023-07-03 07:29:56.605312
1329,FilmAnalysis,2024-02-01 20:42:23.716373
2173,TeaserTrailer,2023-06-01 16:42:58.472766
1245,OriginalStory,2023-06-20 05:29:40.075593
90,CrossCut,2024-04-10 09:29:02.285249
2918,Marvel,2023-12-18 05:33:30.549860
2066,Merchandising,2023-10-24 17:44:24.345361
2824,Looping,2023-12-18 03:33:15.551832
